episode_id,player_0,player_1,player_2,player_3,total_avg
1,25.5,30.0,28.0,19.5,103.0
2,58.5,30.0,30.0,30.0,148.5
3,79.5,41.0,31.5,43.5,195.5
4,55.5,55.5,51.0,49.5,211.5
5,48.5,61.5,63.0,55.0,228.0
6,60.0,63.0,48.0,63.0,234.0
7,57.0,70.5,72.0,75.0,274.5
8,67.5,55.5,85.5,79.5,288.0
9,85.5,75.0,99.0,70.5,330.0
10,75.0,70.5,100.5,66.0,312.0
11,79.5,70.5,73.5,81.0,304.5
12,70.5,55.0,84.0,90.0,299.5
13,94.5,79.5,99.0,61.0,334.0
14,96.5,84.0,85.5,84.0,350.0
15,108.0,106.5,75.0,81.0,370.5
16,93.0,88.5,93.0,69.0,343.5
17,106.5,90.0,73.5,102.0,372.0
18,96.0,82.5,69.0,103.5,351.0
19,97.5,81.0,89.5,93.0,361.0
20,108.0,77.5,97.5,100.5,383.5
21,100.5,75.0,115.5,102.0,393.0
22,111.0,99.0,81.0,84.0,375.0
23,106.5,72.0,91.5,97.5,367.5
24,103.5,112.5,64.5,123.0,403.5
25,99.0,66.0,75.0,130.5,370.5
26,102.0,100.5,87.0,109.5,399.0
27,100.5,78.0,84.0,109.5,372.0
28,103.5,93.0,91.5,112.5,400.5
29,103.5,114.0,102.0,94.5,414.0
30,108.0,91.5,117.0,103.5,420.0
31,93.0,93.0,97.5,129.0,412.5
32,99.0,103.5,99.0,108.0,409.5
33,97.5,76.5,115.5,112.5,402.0
34,102.0,91.5,108.0,106.5,408.0
35,105.0,100.5,102.0,109.5,417.0
36,87.0,94.5,114.0,105.0,400.5
37,109.5,115.5,76.5,93.5,395.0
38,85.5,88.5,96.0,135.0,405.0
39,114.0,84.0,91.5,105.0,394.5
40,129.0,75.0,111.0,90.0,405.0
41,126.0,93.0,93.0,102.0,414.0
42,127.5,63.0,72.0,141.0,403.5
43,100.5,72.0,112.5,121.5,406.5
44,120.0,102.0,99.0,100.5,421.5
45,102.0,106.5,111.0,111.0,430.5
46,99.0,111.0,93.0,117.0,420.0
47,108.0,94.5,106.5,124.5,433.5
48,112.5,102.0,109.5,117.0,441.0
49,114.0,115.5,100.5,105.0,435.0
50,129.0,99.0,99.0,100.5,427.5
51,118.5,97.5,91.5,106.5,414.0
52,105.0,115.5,93.0,111.0,424.5
53,114.0,117.0,94.5,91.5,417.0
54,93.0,111.0,94.5,120.0,418.5
55,123.0,94.5,88.5,114.0,420.0
56,99.0,124.5,97.5,105.0,426.0
57,108.0,75.0,105.0,114.0,402.0
58,81.0,127.5,114.0,82.5,405.0
59,109.5,96.0,99.0,117.0,421.5
60,112.5,109.5,97.5,105.0,424.5
61,111.0,100.5,105.0,120.0,436.5
62,114.0,114.0,106.5,100.5,435.0
63,111.0,84.0,127.5,111.0,433.5
64,109.5,114.0,85.5,114.0,423.0
65,120.0,102.0,118.5,85.5,426.0
66,121.5,93.0,102.0,97.5,414.0
67,127.5,108.0,109.5,79.5,424.5
68,105.0,102.0,111.0,102.0,420.0
69,111.0,94.5,85.5,105.0,396.0
70,105.0,88.5,88.5,111.0,393.0
71,144.0,31.5,60.0,130.5,366.0
72,112.5,59.0,124.0,118.5,414.0
73,100.5,85.5,96.0,123.0,405.0
74,100.5,91.5,106.5,112.5,411.0
75,109.5,100.5,109.5,96.0,415.5
76,112.5,106.5,82.5,114.0,415.5
77,118.5,124.5,90.0,96.0,429.0
78,108.0,114.0,102.0,91.5,415.5
79,100.5,115.5,102.0,93.0,411.0
80,76.5,76.5,63.0,88.5,304.5
